CCG16CD,CCG16CDH,CCG16NM,STP17CD,STP17NM,FID,Product,LiveDate,ServiceIdWhitelist,ITKServiceIdWhitelist
E38000029,09E,NHS Canterbury and Coastal CCG,E54000032,Kent and Medway,117,,,,
E38000115,04J,NHS North Derbyshire CCG,E54000012,Derbyshire,118,,,,
E38000030,99F,NHS Castle Point and Rochford CCG,E54000026,Mid and South Essex,119,Pathways,18/06/2018,1354568314|1354738049|1354566515|1354736703|1354736590|1354737704|1354567219|1354736827|1368028698|1354737800|1354570127|1354738737|1354738525|1354737590|1354738628|1354737146|1354737363|1354737478|1354569808|1354738296|1354566873|1354738171|1354570237|1354566732|1354567962|1354568204|1354568062|1354568699|1354566223|1354566357|1354738405|1354569217|1354737049|1354568862|1354737912|1354571412|1354736929|1354568967|1354571078|1354567723|1354569112|1354738858|1354567309|1354736348|1354736458|1354567870|1354570019|1354567106|1354482006|1354569352|1354570960|1354395640|1353528811|1353529144|1354393775|1354393871|1353533623|1353535204|1354398045|1354395324|1354395501|1354397334|1354393136|1354393287|1353527779|1353528018|1354393978|1354397898|1354396102|1354397464|1354396697|1354396895|1353533442|1354396459|1354312359|1354397613|1354312496|1354398695|1354394463|1354397766|1354395174|1354393530|1354397144|1354394733|1354392999|1354483622|2000000266|2000002124|1354484115|1354481795|1354482195|1354480980|1354480622|1354483745|1354479895|1354564720|1354483373|1382543706|1354483850|1354479416|1354481101|1354481195|1354480124|1354480000|1354484231|1354480502|1354484380|1354564561|1354565273|1407157843|1354480848|1354565854|1354479664|1354394980|1354483989|1354565078|1354483063|1354480731|1354479311|1354484530|1354564926|1353529411|1353529842|1354309527|1354307350|1354307515|1493993000|1354309700|1354309835|1354308446|1354309960|1354309346|1354308778|1353527487|1353528259|1353528508|1353530029|1354306543|1353530851|1353535359|1354311466|1354307869|1354306932|1354307088|1386927883|1354310494|1354310276|1354311643|1353535527|1354312215|1386257462|1354309193|1354311805|1354311908|1354306012|1354308579|1354307659|1354311292|1354310133|1354308228|1354306215|1354306699|1345544690|1345627677|1345544866|1345544299|1345547578|1345633973|1345629225|1345634823|1345554485|1345634158|1345628610|1345555199|1345547982|1345631745|1345632363|1345558426|1345555774|1345632210|1345558021|1345634364|1345628363|1345554720|1345634521|1345558628|1345559039|1345559209|1345558871|1345561936|1345559423|1345559581|1345559758|1345559956|1345561196|1345560921|1345560744|1345561362|1345561606|1345561767|1345562459|1345635502|1345563598|1345629694|1345563730|1345563961|1345564303|1345624036|1345624227|1345624352|1345625616|1345626425|1345625900|1345626845|1345626984|1345627156|1345627362|1345560378|1345560098|1345633686|2000004566|1443101883|1457432524|1345623792|1345626235|1345626601|1374669960|1346921611|1346922134|1346925494|1346923274|1346922487|1346860146|1346859036|1346921938|1346921697|1346923714|1346922047|1346921530|1346921810|1346924988|1346924894|1346861053|1346924602|1346925988|1346926226|1416931796|1346926633|1346926826|1352463005|1346927043|1346926293|1346926910|1346927165|1346929049|1346927660|1495117406|1346927759|1346928023|1346928120|1346928466|1346934940|1374500553|1346928562|1346928935|1346928212|1346928807|1346931850|1346932667|1345564117|1346934824|1346932350|1352462536|1346932770|1346935061|1346927391|1390391116|1346935152|1456311916|2000001471|1376408814|1346856827|1346925374|1346924795|1346925213|1376408360|1346927927|1376471285|1346928675|1346932180|1352470031|1346154274|1346154838|1346151417|1345645485|1345645834|1345646208|1346153799|1346229106|1345646353|1346147732|1346150895|1346146920|1345649282|1346143853|1346145498|1346145839|1346146328|1346146630|1346147159|1346228745|1346147503|1346148478|1346227407|1346227659|1346148974|1346228286|1346229612|1346149122|1346149413|1346151254|1346228452|1346149628|1346230452|1346149971|1346227817|1346227960|1345646730|1345646569|1345649007|1346230586|1438776390|1494595227|1346150711|1346150529|1346230303|1346228927|1346229242|1354830206|1441887636|1354910505|1441887856|1354830097|1354829397|1354831342|1354831728|1354909333|1354830401|1437041637|1354910600|1441890828|1354908692|1354911340|1354829509|1354830274|1354831259|1354829626|1354908827|1354831415|1354829837|1354829747|1354829301|1354740160|1354740325|1354740860|1354744144|1354744239|1354744037|1354744331|1354744440|1354828174|1354825544|1354826510|1354826747|1441891228|1354827511|1354828788|1354828932|1354740005|1354739845|1354740470|1354740756|1354741077|1450351577|1354825417|1354740577|1354824929|1354825045|1354825275|1354825760|1354826102|1354826290|1354829045|1354826628|1354827005|1354827349|1354744559|1354827177|1354827798|1354828053|1354828290|1354828393|1354828674|1354910016|1354909829|1354911277|1354909495|1354911627|1354910794|1354910146|1354909928|1354911026|1354910251|1354910900|1441891515|1354910414|1346935624|1346935795|1346936623|1346937294|1346936791|1346936906|1346937011|1346937200|1346937595|1346939201|1346938410|1346938942|1346939043|1346941971|1346939281|1346939732|1346937978|1346940509|1346942682|1346942409|1346937385|1346942804|1380811411|1346943394|1346942921|1346943113|1346943027|1346938778|1346937482|1346943202|1346943527|1346943276|1346939808|1347017582|1347018067|1347019151|1347018161|1347018313|1347268656|1423238305|1347264825|1347018926|1347030585|1347030659|1347030744|1347030816|1347031075|1347030926|1347265879|1347266252|1347267267|1347267624|1347268138|1347267705|1347018834|1347265988|1347017900|1347268817|1347018667|1347018545|1347269174|1346939963|1347269273|1347269398|1346943728|1346943924|1346943856|1346944420|1346944224|1346944100|1346944329|1363344496|1347013331|1346944576|1347016369|1347012924|1347013104|1347016601|1347015193|1347015462|1347015359|1347015544|1347015893|1347015644|1347014785|1347014919|1347012727|1347015814|1347016482|1347016690|1347015004|1347013856|1347016769|1426600863|1426601212|1351599399|1426853302|1426601676|1426601515|1346666352|1352717319|1351598809|1351598053|1346665508|1346667771|1346666715|1346665508|1359727731|1359727933|1359727362|1359726784|1359727619|1359728062|1359728205|1359727006|1374591761|1374592665|1374592929|1374592263|1346667771|1346666715|1376659643|1376659760|1376660513|1376660321|1374585416|1376658968|1376659444|1371821939|1346675191|1355318918|1355319594|1355311462|1448361685|1355309463|1355308911|1355321223|1355311291|1448533061|1448531013|1448621105|1448531597|1346673783|1355322250|1435940572|1412341802|1448621486|1448531227|1448531366|1435941808|1448537289|1412341335|1390489623|1448531837|1360761582|1435942002|1412342102|1351785399|1344863327|1346407659|1346407264|1346159622|1490788161|1490784291|1490783588|1363255301|1363257010|1363256527|1357229629|1421072182|1357228966,
E38000116,00J,NHS North Durham CCG,E54000046,"Northumberland, Tyne and Wear and North Durham",120,,,,
E38000031,09A,NHS Central London (Westminster) CCG,E54000027,North West London,121,Babylon,31/01/2018,,
E38000117,06T,NHS North East Essex CCG,E54000023,Suffolk and North East Essex,122,,,,
E38000034,00X,NHS Chorley and South Ribble CCG,E54000048,Lancashire and South Cumbria,123,,,,
E38000118,99M,NHS North East Hampshire and Farnham CCG,E54000034,Frimley Health,124,,,,
E38000035,07T,NHS City and Hackney CCG,E54000029,North East London,125,,30/11/2017,1454277430|158982|1480942044|1480930883|160089|160238|160505|160431|160504|160498|160507|160499|160610|1480937612|160506|1480937831|160503|162791|1481014111|162969|163710|1480945533|163957|164562|164595|164763|164828|164938|1318250476|1383827857|1439471401|1439472052|1439472680|1463044595|1460473117|1463044804|1463044981|1463045591|1463045769|1463045926|1448293895|1440660147|1316080751|1323351609|1316080867|1316080983|159183|159209|159510|160684|159511|159512|159732|159994|160006|160076|160090|164304|160357|160360|160346|161004|161058|161072|161071|161244|161477|161377|161378|161609|161721|159871|161780|161778|161777|162091|161215|162903|162945|163280|163445|163689|163807|163806|163805|163938|161344|164264|164668|164890|1438175089|1319627917|158971|158967|158963|159050|1480585686|159194|159328|159358|1375962837|159644|159634|159643|159636|159637|159646|159645|159648|159638|159632|1433754848|159642|1375962381|159630|159641|1438783544|160009|160101|160127|160126|160125|160320|160871|163960|161131|161189|161395|160927|161888|161918|162000|162054|162311|162512|162707|162814|163028|163348|163466|163524|163520|163523|163522|163521|163519|163688|163687|161909|163849|164027|164120|160102|164636|1359641107|1359641522|1359641783|1359642261|1428931924|165753|165762|165754|165930||1314810487|1316257218|1316714376|1316254395|1314807240|1314103900|1362152807|1437130537|1316254960|1316257310|1314807359|1478599266|1314104096|1314811530|1316255391|1461144780|1316347731|1316347968|1314807430|1314104261|1437573251|1507215263,1507215263|1454277430|1478599266|1383827857|1317137798|1317663320|2000002729
E38000119,03H,NHS North East Lincolnshire CCG,E54000006,"Humber, Coast and Vale",126,Pathways,30/11/2017,1325670936|1325761276|1325762892|1325763155|1325763599|1325771323|1325862105|1325862296|1325866960|1326100135|1326100329|1326100768|1326101623|1326108981|1326109531|1326109643|1326193526|1326193641|1326193817|1326194147|1326194262|1326194386|1326194589|1326194866|1326233012|1326233152|1326233290|1326233421|1326233552|1326233992|1326234134|1326271438|1326271584|1326272147|1326274845|1326275509|1326275811|1326276114|1326276287|1326277295|1326277620|1326278629|1334925321|1340622475|1348227394|1362568776|1362582525|1365156532|1414064581|1418301322|1419416840|1419416978|1426254843|1427467877|1443436151|1444140367|1449133950|1466530690|1472720392|1480601180|1488465718|1490712021|1490713695|1490714078|1490784545|1490784762|1490785674|1490786248|1490786749|1490786995|1490787148|1490789895|1490790073|1490790273|1490790391|1490790543|1490790934|1490791598|1490791805|1490791973|1490792247|1490792351|1490792672|1490792819|1490792941|1490793069|1490793349|1490793460|1490793601|1490793779|1490793913|1490794113|1490794418|1496674405|2000000327|2000000335|2000001316,1325771323|1380177025|1351611408|2000003638|2000003445|1336549578|1336549495|1327660471|1327676061|23694|1358518554|1354723053|2000003636|1490622876|1362471563|1362471380|1362412492|1362412557|2000003447|2000003446|2000004744|2000004745|1303902897|1497536006|1504709368|1339685543|1336549539|1338458092|1491294033|1491228465|1490622632|2000000330|2000000402|2000000404|2000000340|2000000326|2000000406|2000000325|2000000329|2000000339|2000000343|2000000328|2000000327|2000000350|2000000336|2000000408|2000000346|2000000411|2000000348|2000000352|2000000337|2000000403|2000000405|2000000344|2000000334|2000000407|2000000331|2000000332|2000000341|2000000345|2000000333|2000000335|2000000351|2000000338|2000000409|2000000347|2000000410|2000000349|2000000353|1329495581|1338457985|1479808152|1340019884|1340019693|1340019782|1362471653|1479806497|2000003632|2000003631|2000003633|2000003634|1490622134
E38000037,03V,NHS Corby CCG,E54000020,Northamptonshire,127,,,,
E38000120,10J,NHS North Hampshire CCG,E54000042,Hampshire and the Isle of Wight,128,,,,
E38000038,05A,NHS Coventry and Rugby CCG,E54000018,Coventry and Warwickshire,129,Ask NHS,01/03/2017,,
E38000121,03J,NHS North Kirklees CCG,E54000005,West Yorkshire,130,Pathways,30/11/2017,146939|146942|146944|146952|146954|146958|147143|147150|147153|147156|147159|147162|147166|147167|147170|147175|147180|147183|147187|147195|147203|147206|147207|147210|147214|147217|147220|147222|147225|147236|147240|147247|147257|147260|147263|147266|147269|147271|147275|147280|147282|147285|168491|1318418053|1318418537|1318420909|1318422632|1318423593|1318424553|1318425347|1318425832|1318426028|1318426546|1318427830|1318428132|1318429203|1318430437|1318494757|1318494876|1318494996|1318497402|1318498988|1318499694|1339172658|1339681046|1339685543|1340102037|1340180961|1340632377|1354024919|1354026101|1354026461|1354026674|1354026854|1354027310|1354027756|1354032024|1354032240|1354032872|1354033062|1354033317|1362412557|1381322398|1381323606|1397052585|1401875562|1401876174|1467288377|1467289162|1504794161|2000000350|2000000351,1325771323|1380177025|1351611408|2000003638|2000003445|1336549578|1336549495|1327660471|1327676061|23694|1358518554|1354723053|2000003636|1490622876|1362471563|1362471380|1362412492|1362412557|2000003447|2000003446|2000004744|2000004745|1303902897|1497536006|1504709368|1339685543|1336549539|1338458092|1491294033|1491228465|1490622632|2000000330|2000000402|2000000404|2000000340|2000000326|2000000406|2000000325|2000000329|2000000339|2000000343|2000000328|2000000327|2000000350|2000000336|2000000408|2000000346|2000000411|2000000348|2000000352|2000000337|2000000403|2000000405|2000000344|2000000334|2000000407|2000000331|2000000332|2000000341|2000000345|2000000333|2000000335|2000000351|2000000338|2000000409|2000000347|2000000410|2000000349|2000000353|1329495581|1338457985|1479808152|1340019884|1340019693|1340019782|1362471653|1479806497|2000003632|2000003631|2000003633|2000003634|1490622134
E38000039,09H,NHS Crawley CCG,E54000033,Sussex and East Surrey,131,,,,
E38000122,03K,NHS North Lincolnshire CCG,E54000006,"Humber, Coast and Vale",132,Pathways,30/11/2017,1325172901|1325173179|1325173340|1325174150|1325237755|1325237934|1325238190|1325238331|1325238480|1325238754|1325238936|1325239115|1325239240|1325239391|1325239521|1325239658|1325239808|1325239900|1325240016|1325240218|1325240519|1325240619|1325242361|1325244415|1325244862|1325244988|1325245045|1325245254|1325245445|1325245448|1325245619|1325245701|1325245812|1325245971|1325246090|1325246216|1325246338|1325246348|1325246453|1325246568|1325246669|1325246755|1325246805|1325246905|1325247017|1325247052|1325247132|1325247225|1325247294|1325247385|1325247517|1325247519|1325247609|1325247814|1325247811|1325247884|1337858919|1338197417|1338197761|1338197891|1338198082|1338199756|1339427326|1339765752|1340185455|1340185625|1340185817|1340186324|1340188909|1340189049|1340189230|1340190578|1340190755|1340286367|1351852697|1360061291|1379952812|1380177025|1418997263|1491481154|2000000336|2000000338,1325771323|1380177025|1351611408|2000003638|2000003445|1336549578|1336549495|1327660471|1327676061|23694|1358518554|1354723053|2000003636|1490622876|1362471563|1362471380|1362412492|1362412557|2000003447|2000003446|2000004744|2000004745|1303902897|1497536006|1504709368|1339685543|1336549539|1338458092|1491294033|1491228465|1490622632|2000000330|2000000402|2000000404|2000000340|2000000326|2000000406|2000000325|2000000329|2000000339|2000000343|2000000328|2000000327|2000000350|2000000336|2000000408|2000000346|2000000411|2000000348|2000000352|2000000337|2000000403|2000000405|2000000344|2000000334|2000000407|2000000331|2000000332|2000000341|2000000345|2000000333|2000000335|2000000351|2000000338|2000000409|2000000347|2000000410|2000000349|2000000353|1329495581|1338457985|1479808152|1340019884|1340019693|1340019782|1362471653|1479806497|2000003632|2000003631|2000003633|2000003634|1490622134
